COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Flag,Snow,Flag,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
056323,99999, ,1999,02,21,47,14,36,31,0,34,0, ,0, ,0
056323,99999, ,1999,02,22,42,25,26,34,0,31,0, ,0, ,0
056323,99999, ,1999,02,23,58,20,33,39,0,26,0, ,0, ,0
056323,99999, ,1999,02,24,74,25,34,50,0,15,0, ,0, ,0
056323,99999, ,1999,02,25,67,26,38,47,0,18,0, ,0, ,0
056323,99999, ,1999,02,26,63,26,29,45,0,20,0, ,0, ,0
056323,99999, ,1999,02,27,54,22,28,38,0,27,0, ,0, ,0
056323,99999, ,1999,02,28,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999, , , ,74,5, , , , 

056323,99999, ,1999,03,1,68,35,40,52,0,13,0, ,0, ,99999
056323,99999, ,1999,03,2,42,22,33,32,0,33,0, ,0, ,0
056323,99999, ,1999,03,3,68,21,99999,45,0,20,0, ,0, ,0
056323,99999, ,1999,03,4,52,28,29,40,0,25,999.99,null,0.5, ,1
056323,99999, ,1999,03,5,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,6,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,7,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,8,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,9,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,10,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,11,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,12,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,13,51,13,25,32,0,33,0, ,0, ,0
056323,99999, ,1999,03,14,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,15,68,99999,46,99999,99999,99999,999.99,null,0, ,0
056323,99999, ,1999,03,16,71,35,37,53,0,12,999.99,null,0, ,0
056323,99999, ,1999,03,17,49,23,31,36,0,29,999.99,null,0, ,0
056323,99999, ,1999,03,18,50,29,37,40,0,25,0, ,0, ,0
056323,99999, ,1999,03,19,58,28,32,43,0,22,0, ,0, ,0
056323,99999, ,1999,03,20,67,24,46,46,0,19,0, ,0, ,0
056323,99999, ,1999,03,21,74,36,39,55,0,10,0, ,0, ,0
056323,99999, ,1999,03,22,63,24,34,44,0,21,0, ,0, ,0
056323,99999, ,1999,03,23,65,29,46,47,0,18,0, ,0, ,0
056323,99999, ,1999,03,24,63,34,40,49,0,16,0, ,0, ,0
056323,99999, ,1999,03,25,67,35,43,51,0,14,0, ,0, ,0
056323,99999, ,1999,03,26,72,32,52,52,0,13,0, ,0, ,0
056323,99999, ,1999,03,27,66,37,37,52,0,13,0, ,0, ,0
056323,99999, ,1999,03,28,59,26,37,43,0,22,0, ,0, ,0
056323,99999, ,1999,03,29,68,19,46,44,0,21,0, ,0, ,0
056323,99999, ,1999,03,30,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,1999,03,31,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999, , , ,74,13, , , , 

056323,99999, ,2000,02,1,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,2,65,99999,42,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,02,3,99999,25,25,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,02,4,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,5,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,6,60,20,34,40,0,25,0, ,0, ,0
056323,99999, ,2000,02,7,56,20,30,38,0,27,0, ,0, ,0
056323,99999, ,2000,02,8,70,27,31,49,0,16,0, ,0, ,0
056323,99999, ,2000,02,9,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,10,54,24,26,39,0,26,0, ,0, ,0
056323,99999, ,2000,02,11,33,23,33,28,0,37,0, ,0, ,0
056323,99999, ,2000,02,12,51,22,28,37,0,28,0, ,0, ,0
056323,99999, ,2000,02,13,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,14,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,15,99999,26,31,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,02,16,55,21,99999,38,0,27,0, ,0, ,0
056323,99999, ,2000,02,17,30,19,19,25,0,40,0, ,0, ,0
056323,99999, ,2000,02,18,40,15,17,28,0,37,999.99,null,3.0, ,3
056323,99999, ,2000,02,19,48,11,23,30,0,35,999.99,null,2.0, ,2
056323,99999, ,2000,02,20,62,18,43,40,0,25,0, ,0, ,99999
056323,99999, ,2000,02,21,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,22,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,23,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,24,61,31,39,46,0,19,0, ,0, ,99999
056323,99999, ,2000,02,25,45,30,31,38,0,27,0, ,0, ,0
056323,99999, ,2000,02,26,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,02,27,64,20,43,42,0,23,0, ,0, ,0
056323,99999, ,2000,02,28,66,38,38,52,0,13,0, ,0, ,0
056323,99999, ,2000,02,29,55,31,40,43,0,22,0, ,0, ,0, , , ,70,11, , , , 

056323,99999, ,2000,03,1,56,28,34,42,0,23,0, ,0, ,0
056323,99999, ,2000,03,2,37,30,30,34,0,31,0.28, ,2.5, ,3
056323,99999, ,2000,03,3,55,18,38,37,0,28,0, ,0, ,1
056323,99999, ,2000,03,4,68,24,46,46,0,19,0, ,0, ,1
056323,99999, ,2000,03,5,68,28,43,48,0,17,0, ,0, ,0
056323,99999, ,2000,03,6,64,35,46,50,0,15,T,null,T,null,0
056323,99999, ,2000,03,7,63,32,38,48,0,17,0.33, ,0, ,0
056323,99999, ,2000,03,8,56,29,29,43,0,22,0.07, ,0, ,0
056323,99999, ,2000,03,9,42,25,25,34,0,31,0, ,0, ,0
056323,99999, ,2000,03,10,44,21,26,33,0,32,0, ,0, ,0
056323,99999, ,2000,03,11,56,19,28,38,0,27,0, ,0, ,0
056323,99999, ,2000,03,12,50,23,29,37,0,28,0, ,0, ,0
056323,99999, ,2000,03,13,60,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,03,14,65,24,38,45,0,20,0, ,0, ,0
056323,99999, ,2000,03,15,40,24,24,32,0,33,0.70, ,5.2, ,5
056323,99999, ,2000,03,16,44,21,27,33,0,32,0, ,0, ,3
056323,99999, ,2000,03,17,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,18,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,19,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,20,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,21,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,22,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,23,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,24,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,25,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,26,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,27,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,28,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,29,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,30,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999
056323,99999, ,2000,03,31,99999,99999,99999,99999,99999,99999,999.99,null,9999.9,null,99999, , , ,68,18, , , , 

056323,99999, ,2000,04,1,45,99999,99999,99999,99999,99999,0, ,0, ,1
056323,99999, ,2000,04,2,48,26,26,37,0,28,0, ,0, ,99999
056323,99999, ,2000,04,3,39,12,29,26,0,39,0, ,0, ,99999
056323,99999, ,2000,04,4,75,28,50,52,0,13,0, ,0, ,99999
056323,99999, ,2000,04,5,75,48,51,62,0,3,0, ,0, ,0
056323,99999, ,2000,04,6,73,42,50,58,0,7,0, ,0, ,0
056323,99999, ,2000,04,7,58,28,28,43,0,22,0, ,0, ,0
056323,99999, ,2000,04,8,66,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,04,9,77,24,52,51,0,14,0, ,0, ,0
056323,99999, ,2000,04,10,61,31,47,46,0,19,0, ,0, ,0
056323,99999, ,2000,04,11,57,35,41,46,0,19,0, ,0, ,0
056323,99999, ,2000,04,12,73,33,47,53,0,12,0, ,0, ,0
056323,99999, ,2000,04,13,74,42,53,58,0,7,0, ,0, ,0
056323,99999, ,2000,04,14,75,36,36,56,0,9,0, ,0, ,0
056323,99999, ,2000,04,15,36,28,28,32,0,33,0.11, ,1.0, ,99999
056323,99999, ,2000,04,16,66,26,40,46,0,19,0, ,0, ,99999
056323,99999, ,2000,04,17,76,33,56,55,0,10,0, ,0, ,99999
056323,99999, ,2000,04,18,77,42,42,60,0,5,0, ,0, ,0
056323,99999, ,2000,04,19,58,35,35,47,0,18,T,null,0, ,0
056323,99999, ,2000,04,20,65,28,45,47,0,18,0, ,0, ,0
056323,99999, ,2000,04,21,76,37,58,57,0,8,0, ,0, ,0
056323,99999, ,2000,04,22,76,36,47,56,0,9,T,null,0, ,0
056323,99999, ,2000,04,23,62,44,46,53,0,12,0.02, ,0, ,0
056323,99999, ,2000,04,24,62,44,46,53,0,12,0, ,0, ,0
056323,99999, ,2000,04,25,70,28,50,49,0,16,0, ,0, ,0
056323,99999, ,2000,04,26,74,36,48,55,0,10,0, ,0, ,0
056323,99999, ,2000,04,27,67,35,45,51,0,14,0, ,0, ,0
056323,99999, ,2000,04,28,75,42,56,59,0,6,0, ,0, ,0
056323,99999, ,2000,04,29,82,38,38,60,0,5,0.65, ,0, ,0
056323,99999, ,2000,04,30,47,32,32,40,0,25,0.33, ,0, ,0,49.7,65.5,33.9,82,12,0,412,1.11,1.0

056323,99999, ,2000,05,1,63,32,42,48,0,17,0, ,0, ,0
056323,99999, ,2000,05,2,76,33,51,55,0,10,0, ,0, ,0
056323,99999, ,2000,05,3,77,41,53,59,0,6,0, ,0, ,0
056323,99999, ,2000,05,4,86,49,67,68,3,0,0, ,0, ,0
056323,99999, ,2000,05,5,90,46,63,68,3,0,0, ,0, ,0
056323,99999, ,2000,05,6,80,51,61,66,1,0,0, ,0, ,0
056323,99999, ,2000,05,7,83,54,64,69,4,0,0, ,0, ,0
056323,99999, ,2000,05,8,64,37,38,51,0,14,0.48, ,0, ,0
056323,99999, ,2000,05,9,70,34,54,52,0,13,0, ,0, ,0
056323,99999, ,2000,05,10,77,42,62,60,0,5,0, ,0, ,0
056323,99999, ,2000,05,11,65,40,40,53,0,12,0, ,0, ,0
056323,99999, ,2000,05,12,68,35,38,52,0,13,0, ,0, ,0
056323,99999, ,2000,05,13,65,23,53,44,0,21,0, ,0, ,0
056323,99999, ,2000,05,14,71,31,50,51,0,14,0, ,0, ,0
056323,99999, ,2000,05,15,81,40,55,61,0,4,0, ,0, ,0
056323,99999, ,2000,05,16,85,39,61,62,0,3,0, ,0, ,0
056323,99999, ,2000,05,17,67,36,43,52,0,13,1.55, ,0, ,0
056323,99999, ,2000,05,18,48,36,41,42,0,23,0.30, ,0, ,0
056323,99999, ,2000,05,19,68,37,48,53,0,12,0, ,0, ,0
056323,99999, ,2000,05,20,66,42,49,54,0,11,0, ,0, ,0
056323,99999, ,2000,05,21,76,40,52,58,0,7,0, ,0, ,0
056323,99999, ,2000,05,22,83,43,66,63,0,2,0, ,0, ,0
056323,99999, ,2000,05,23,86,48,65,67,2,0,0, ,0, ,0
056323,99999, ,2000,05,24,76,48,50,62,0,3,T,null,0, ,0
056323,99999, ,2000,05,25,74,48,53,61,0,4,0.22, ,0, ,0
056323,99999, ,2000,05,26,72,45,55,59,0,6,0, ,0, ,0
056323,99999, ,2000,05,27,76,41,57,59,0,6,0, ,0, ,0
056323,99999, ,2000,05,28,85,49,66,67,2,0,0, ,0, ,0
056323,99999, ,2000,05,29,92,50,66,71,6,0,0, ,0, ,0
056323,99999, ,2000,05,30,74,48,49,61,0,4,0, ,0, ,0
056323,99999, ,2000,05,31,87,48,61,68,3,0,0, ,0, ,0,58.3,75.2,41.5,92,23,24,223,2.55,0

056323,99999, ,2000,07,1,90,62,76,76,11,0,0, ,0, ,0
056323,99999, ,2000,07,2,90,50,83,70,5,0,0, ,0, ,0
056323,99999, ,2000,07,3,90,50,87,70,5,0,0.18, ,0, ,0
056323,99999, ,2000,07,4,92,50,71,71,6,0,0, ,0, ,0
056323,99999, ,2000,07,5,89,55,87,72,7,0,0, ,0, ,0
056323,99999, ,2000,07,6,96,56,93,76,11,0,0, ,0, ,0
056323,99999, ,2000,07,7,95,62,82,79,14,0,0, ,0, ,0
056323,99999, ,2000,07,8,92,55,86,74,9,0,0, ,0, ,0
056323,99999, ,2000,07,9,88,57,86,73,8,0,0, ,0, ,0
056323,99999, ,2000,07,10,91,55,86,73,8,0,0, ,0, ,0
056323,99999, ,2000,07,11,91,57,87,74,9,0,0, ,0, ,0
056323,99999, ,2000,07,12,91,57,60,74,9,0,0.26, ,0, ,0
056323,99999, ,2000,07,13,91,55,81,73,8,0,0.04, ,0, ,0
056323,99999, ,2000,07,14,95,55,89,75,10,0,0, ,0, ,0
056323,99999, ,2000,07,15,94,55,83,75,10,0,0, ,0, ,0
056323,99999, ,2000,07,16,94,61,78,78,13,0,0, ,0, ,0
056323,99999, ,2000,07,17,80,57,64,69,4,0,1.01, ,0, ,0
056323,99999, ,2000,07,18,90,54,87,72,7,0,0, ,0, ,0
056323,99999, ,2000,07,19,87,57,79,72,7,0,0, ,0, ,0
056323,99999, ,2000,07,20,83,56,80,70,5,0,0, ,0, ,0
056323,99999, ,2000,07,21,88,56,85,72,7,0,0, ,0, ,0
056323,99999, ,2000,07,22,85,57,80,71,6,0,0, ,0, ,0
056323,99999, ,2000,07,23,94,54,91,74,9,0,0, ,0, ,0
056323,99999, ,2000,07,24,94,57,85,76,11,0,0, ,0, ,0
056323,99999, ,2000,07,25,90,53,86,72,7,0,0, ,0, ,0
056323,99999, ,2000,07,26,91,57,86,74,9,0,0, ,0, ,0
056323,99999, ,2000,07,27,91,53,82,72,7,0,0, ,0, ,0
056323,99999, ,2000,07,28,87,53,82,70,5,0,0, ,0, ,0
056323,99999, ,2000,07,29,87,51,84,69,4,0,0.01, ,0, ,0
056323,99999, ,2000,07,30,87,50,61,69,4,0,0, ,0, ,0
056323,99999, ,2000,07,31,87,49,86,68,3,0,0, ,0, ,0,72.5,90.0,55.0,96,49,238,0,1.50,0

056323,99999, ,2000,08,1,93,49,85,71,6,0,0, ,0, ,0
056323,99999, ,2000,08,2,94,49,85,72,7,0,0, ,0, ,0
056323,99999, ,2000,08,3,93,62,79,78,13,0,0, ,0, ,0
056323,99999, ,2000,08,4,91,62,84,77,12,0,0, ,0, ,0
056323,99999, ,2000,08,5,92,55,81,74,9,0,0.04, ,0, ,0
056323,99999, ,2000,08,6,92,51,82,72,7,0,0, ,0, ,0
056323,99999, ,2000,08,7,93,57,88,75,10,0,0, ,0, ,0
056323,99999, ,2000,08,8,95,49,84,72,7,0,0, ,0, ,0
056323,99999, ,2000,08,9,94,51,90,73,8,0,0, ,0, ,0
056323,99999, ,2000,08,10,90,51,86,71,6,0,0, ,0, ,0
056323,99999, ,2000,08,11,96,55,82,76,11,0,0, ,0, ,0
056323,99999, ,2000,08,12,83,64,77,74,9,0,0.01, ,0, ,0
056323,99999, ,2000,08,13,89,56,87,73,8,0,0, ,0, ,0
056323,99999, ,2000,08,14,93,60,90,77,12,0,0.20, ,0, ,0
056323,99999, ,2000,08,15,92,58,77,75,10,0,0, ,0, ,0
056323,99999, ,2000,08,16,92,58,62,75,10,0,0.23, ,0, ,0
056323,99999, ,2000,08,17,76,56,62,66,1,0,0.13, ,0, ,0
056323,99999, ,2000,08,18,75,56,63,66,1,0,1.09, ,0, ,0
056323,99999, ,2000,08,19,85,54,69,70,5,0,0, ,0, ,0
056323,99999, ,2000,08,20,88,56,71,72,7,0,0.07, ,0, ,0
056323,99999, ,2000,08,21,88,52,59,70,5,0,0.36, ,0, ,0
056323,99999, ,2000,08,22,84,59,79,72,7,0,0, ,0, ,0
056323,99999, ,2000,08,23,83,50,81,67,2,0,0, ,0, ,0
056323,99999, ,2000,08,24,89,50,77,70,5,0,0, ,0, ,0
056323,99999, ,2000,08,25,89,50,77,70,5,0,0, ,0, ,0
056323,99999, ,2000,08,26,91,55,62,73,8,0,0.08, ,0, ,0
056323,99999, ,2000,08,27,86,53,83,70,5,0,0, ,0, ,0
056323,99999, ,2000,08,28,86,53,75,70,5,0,0, ,0, ,0
056323,99999, ,2000,08,29,83,48,76,66,1,0,0.85, ,0, ,0
056323,99999, ,2000,08,30,83,48,77,66,1,0,0.02, ,0, ,0
056323,99999, ,2000,08,31,78,53,61,66,1,0,0.14, ,0, ,0,71.2,88.3,54.2,96,48,204,0,3.22,0

056323,99999, ,2000,09,1,81,53,79,67,2,0,0.16, ,0, ,0
056323,99999, ,2000,09,2,82,50,80,66,1,0,0, ,0, ,0
056323,99999, ,2000,09,3,82,45,68,64,0,1,0, ,0, ,0
056323,99999, ,2000,09,4,88,49,75,69,4,0,0, ,0, ,0
056323,99999, ,2000,09,5,90,61,65,76,11,0,0.01, ,0, ,0
056323,99999, ,2000,09,6,87,58,80,73,8,0,0.02, ,0, ,0
056323,99999, ,2000,09,7,81,42,72,62,0,3,0, ,0, ,0
056323,99999, ,2000,09,8,83,55,78,69,4,0,0, ,0, ,0
056323,99999, ,2000,09,9,82,54,77,68,3,0,0, ,0, ,0
056323,99999, ,2000,09,10,87,45,83,66,1,0,0, ,0, ,0
056323,99999, ,2000,09,11,83,49,74,66,1,0,0, ,0, ,0
056323,99999, ,2000,09,12,84,52,60,68,3,0,0, ,0, ,0
056323,99999, ,2000,09,13,87,45,64,66,1,0,0, ,0, ,0
056323,99999, ,2000,09,14,84,43,76,64,0,1,0, ,0, ,0
056323,99999, ,2000,09,15,90,55,86,73,8,0,0, ,0, ,0
056323,99999, ,2000,09,16,91,46,86,69,4,0,0, ,0, ,0
056323,99999, ,2000,09,17,92,48,83,70,5,0,0, ,0, ,0
056323,99999, ,2000,09,18,83,51,77,67,2,0,0, ,0, ,0
056323,99999, ,2000,09,19,77,43,74,60,0,5,0, ,0, ,0
056323,99999, ,2000,09,20,74,37,54,56,0,9,0.37, ,0, ,0
056323,99999, ,2000,09,21,81,37,61,59,0,6,0.02, ,0, ,0
056323,99999, ,2000,09,22,66,36,36,51,0,14,0.09, ,0, ,0
056323,99999, ,2000,09,23,39,32,36,36,0,29,0.39, ,0, ,0
056323,99999, ,2000,09,24,40,28,40,34,0,31,0, ,9999.9,null,99999
056323,99999, ,2000,09,25,68,25,66,47,0,18,0.02, ,0, ,0
056323,99999, ,2000,09,26,70,25,67,48,0,17,0, ,0, ,0
056323,99999, ,2000,09,27,74,25,60,50,0,15,0, ,0, ,0
056323,99999, ,2000,09,28,78,36,75,57,0,8,0, ,0, ,0
056323,99999, ,2000,09,29,78,43,74,61,0,4,0, ,0, ,0
056323,99999, ,2000,09,30,78,42,51,60,0,5,0.01, ,0, ,0,61.2,78.7,43.7,92,25,58,166,1.09,0

056323,99999, ,2000,10,1,81,49,79,65,0,0,0, ,0, ,0
056323,99999, ,2000,10,2,81,38,76,60,0,5,0, ,0, ,0
056323,99999, ,2000,10,3,79,40,60,60,0,5,0, ,0, ,0
056323,99999, ,2000,10,4,71,40,58,56,0,9,0, ,0, ,0
056323,99999, ,2000,10,5,64,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,10,6,41,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,10,7,41,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,10,8,53,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,10,9,65,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,10,10,72,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,10,11,76,99999,99999,99999,99999,99999,0, ,0, ,0
056323,99999, ,2000,10,12,76,27,63,52,0,13,0, ,0, ,0
056323,99999, ,2000,10,13,63,30,56,47,0,18,0, ,0, ,0
056323,99999, ,2000,10,14,60,35,56,48,0,17,0, ,0, ,0
056323,99999, ,2000,10,15,64,26,59,45,0,20,0, ,0, ,0
056323,99999, ,2000,10,16,64,28,61,46,0,19,0, ,0, ,0
056323,99999, ,2000,10,17,67,28,64,48,0,17,0, ,0, ,0
056323,99999, ,2000,10,18,75,31,73,53,0,12,0, ,0, ,0
056323,99999, ,2000,10,19,73,31,66,52,0,13,0, ,0, ,0
056323,99999, ,2000,10,20,68,28,64,48,0,17,0, ,0, ,0
056323,99999, ,2000,10,21,72,28,64,50,0,15,0, ,0, ,0
056323,99999, ,2000,10,22,64,38,38,51,0,14,0.30, ,0, ,0
056323,99999, ,2000,10,23,58,37,52,48,0,17,0.04, ,0, ,0
056323,99999, ,2000,10,24,65,46,58,56,0,9,0, ,0, ,0
056323,99999, ,2000,10,25,61,28,56,45,0,20,0, ,0, ,0
056323,99999, ,2000,10,26,63,25,61,44,0,21,0, ,0, ,0
056323,99999, ,2000,10,27,62,30,55,46,0,19,0, ,0, ,0
056323,99999, ,2000,10,28,59,40,52,50,0,15,0, ,0, ,0
056323,99999, ,2000,10,29,62,40,52,51,0,14,0, ,0, ,0
056323,99999, ,2000,10,30,62,29,51,46,0,19,0, ,0, ,0
056323,99999, ,2000,10,31,51,26,40,39,0,26,0.18, ,0, ,0,49.1,64.9,33.2,81,25,0,354,0.52,0

056323,99999, ,2000,11,1,53,26,42,40,0,25,0.05, ,0, ,0
056323,99999, ,2000,11,2,43,29,39,36,0,29,0, ,0, ,0
